order_id,product_id,add_to_cart_order,reordered
524088,35951,1,1
572317,18091,12,0
2031717,46979,13,0
679808,21137,8,1
625092,43013,10,1
2912829,19660,2,1
3267356,29370,16,1
2527635,27937,11,0
3313623,31231,40,1
1370138,7898,4,0
1086328,18761,3,0
2274395,30391,15,1
1378526,32374,33,1
1541170,47029,13,0
2068077,26738,11,1
2476187,11109,2,1
2025881,29153,6,1
1322826,5097,16,1
2863211,46558,15,0
2133922,20788,3,0
233665,17419,22,0
1732315,13517,1,1
672771,49488,5,1
1356863,35144,14,0
344030,46802,27,1
3335261,13263,2,1
799001,14675,14,0
2945282,19508,15,0
130920,16349,2,0
1318579,21903,4,1
1013746,32403,1,1
1111134,7414,4,0
474253,43352,8,0
2987100,13176,1,1
1474379,5024,6,1
172923,13829,10,0
2993730,34,5,0
2645471,36011,2,1
341499,37849,3,1
2170735,34824,10,1
2114793,28824,18,0
2583440,21137,2,1
213938,44910,2,1
2463838,21288,4,1
2298075,48163,14,1
2449162,41220,2,1
2124177,47993,2,0
2994180,8518,5,0
1621759,2295,15,1
2772309,14651,24,1
459585,39558,9,1
162048,15541,4,1
743350,26209,12,0
3285969,10497,40,0
131916,46654,1,0
2277685,28476,1,1
2479630,23362,8,0
47650,49235,2,1
2321362,28427,4,1
2929827,24599,11,0
333115,42647,6,1
247356,13944,3,1
952598,48784,11,0
2087925,9047,17,1
1953385,38256,3,1
3182053,13176,2,1
3242208,27344,13,1
971618,2954,12,0
2757953,32655,3,1
3143482,40824,4,1
389237,29447,3,1
2338497,8448,9,1
1342351,32734,16,1
882997,45570,12,1
2692718,39219,1,0
1609208,7751,4,0
2946135,32360,12,0
2850884,15424,1,1
713407,4605,10,0
618173,10616,1,1
1644933,40078,15,0
1653761,22395,15,1
1558662,38534,1,0
1007700,4920,4,1
2222452,3843,9,0
1870378,21479,4,1
3174633,21137,17,0
1467258,45,6,1
1106871,23375,13,1
2475128,44201,26,1
2536528,39877,8,1
1565196,22186,6,1
2596754,5479,7,1
195063,44628,9,0
506743,11462,22,0
482880,30233,4,0
1031173,27307,2,1
900871,31352,2,0
2811475,37220,12,0
1079746,43295,9,1
1715783,18362,11,0
1992732,21903,2,1
225732,38091,32,0
1934632,16840,9,1
3333973,7969,6,0
3267356,38689,2,1
2917261,17074,9,0
701184,13795,3,1
1201463,36178,13,1
1655238,13870,8,1
2976567,39619,8,1
1825699,44234,10,0
3235908,45066,9,1
1538719,3376,28,0
254858,8505,6,0
1545932,10998,10,0
1480464,6822,6,0
2367360,5450,5,0
2623708,26882,1,0
1107870,33731,6,0
3310015,33557,2,1
2803519,35725,44,0
1601467,37795,8,0
799155,21938,17,1
642468,8135,12,0
621251,40604,6,1
2164471,2180,5,0
2541039,20876,3,1
225848,39275,3,1
2203583,18609,2,1
7318,18352,2,0
3186650,1379,11,0
344061,47996,11,1
984136,13176,12,1
3246256,37065,10,1
1335824,44177,1,0
2580949,21137,9,0
1108968,26209,15,1
1898967,23543,22,1
1043241,44910,7,1
1137573,22559,13,1
1104517,27521,1,1
2674016,21479,22,1
2055490,9689,5,1
1484526,33198,1,1
2385196,33493,11,0
2272805,49533,21,0
643033,33746,6,0
1508976,39561,3,1
909806,5876,1,0
1057228,9424,4,0
1018676,9020,1,1
373886,27344,8,1
1512816,34590,6,0
1179474,43961,1,1
2453896,48835,15,1
16969,38664,9,0
499537,13176,1,1
2809607,9689,7,1
884496,5082,2,0
1041901,4149,6,0
2002061,33000,11,1
3016264,3151,6,1
3216067,11983,19,1
568214,15872,6,1
2115285,31883,21,1
125096,24890,12,0
146540,25821,17,0
2370983,38456,1,1
2237093,6128,10,0
2043589,7969,4,0
2445873,22256,2,1
516225,12745,2,0
1721202,8424,20,1
1870378,34969,6,1
111310,19057,3,0
223389,32156,1,1
3019058,28597,4,0
3173837,28985,9,0
2258762,15902,1,1
2859799,40706,3,1
1776045,19173,4,0
2940159,40706,1,1
269670,25443,9,1
2416172,20119,3,0
121962,33651,8,1
351091,7969,27,0
3010971,25705,14,1
2605440,19875,4,1
2051087,18564,17,1
2020574,26629,3,0
1621915,11782,6,0
510264,34047,2,1
2267408,46906,9,1
674973,23195,33,0
1085325,14764,7,0
3032628,21203,6,0
456394,47740,5,0
3178818,28230,8,0
2259544,44219,7,0
3002845,24759,2,1
2384496,1244,7,1
1595455,31553,2,0
1047821,19057,6,0
479066,10863,7,0
348267,16855,9,0
1306019,2120,8,1
3420232,47766,4,1
410934,23165,9,0
634312,49683,5,0
3074438,45007,10,1
1732842,18348,3,0
282074,19660,3,0
670841,37141,1,0
2519194,28394,1,1
2858550,13431,10,1
1260773,41480,3,1
151867,38944,7,1
1723629,7877,8,1
602251,11461,10,0
282229,47626,10,1
457570,5237,5,0
254890,46811,13,1
1535966,13380,15,1
2967342,790,12,1
1200682,15290,12,0
625427,8728,8,0
1257641,24852,1,1
1862076,42701,6,1
1730667,33002,5,1
1695817,32734,7,0
319039,31506,2,0
2823800,9210,6,1
569797,4210,1,1
341064,644,6,1
2657879,10292,12,1
3050172,1498,3,0
284487,11068,5,1
186282,1633,11,1
1596631,26620,4,1
1499593,37687,3,1
950224,2962,5,0
758435,8744,31,0
3053489,16797,2,1
2493049,27937,1,1
1045534,1665,7,0
219683,980,19,0
2372166,21903,19,1
2363042,22825,10,1
1977334,25890,2,1
1889048,9421,11,1
506188,17341,2,1
197586,33731,17,0
2306208,49075,17,1
805165,7781,14,0
3373226,20123,5,1
1042250,36601,8,0
2452457,38274,15,1
1100471,19604,1,1
555013,13431,1,0
196261,31506,24,0
1833847,24489,8,1
418680,33106,12,0
947065,36760,5,0
2820091,22298,6,1
3110252,33945,8,1
3074471,14355,6,1
3364233,33614,7,0
399891,1999,1,0
3382739,46088,10,0
680288,14966,5,1
254133,30720,9,1
789825,42106,2,1
2070939,22400,8,0
199806,21137,22,1
1462287,13263,6,1
1321461,38775,28,0
85493,42735,8,0
2001733,28204,3,1
2729018,38596,1,0
2258146,49299,8,0
651400,20670,5,0
173896,39475,11,0
1609550,4920,8,1
2260878,48171,5,1
142439,196,1,1
2632173,12720,8,1
1024510,12206,3,1
541833,5077,2,1
1706444,35160,13,1
558191,41544,9,0
2457881,21177,5,0
1241616,13596,28,0
2830979,5128,1,1
897781,5206,16,0
2143681,45007,13,1
798257,5640,12,1
1903416,47626,8,1
293182,32313,30,0
1128717,5750,7,0
2584075,49191,20,0
1244025,21938,21,1
95650,6873,29,0
794636,25138,5,0
2507963,35815,2,0
3081658,9387,5,0
1223795,16797,11,1
855248,23082,2,1
3207074,45,13,1
1992775,47626,4,1
2755136,30563,23,1
2767075,23289,2,0
2648347,37940,9,1
2406028,7116,11,1
22486,22963,10,0
209927,10749,5,0
1051601,25659,8,1
1516469,7321,2,1
3023928,46979,10,1
1295948,36763,27,0
459522,48395,5,1
1851068,35364,6,1
476284,34525,22,0
1780406,40604,26,1
1406888,11678,6,1
812169,32599,1,0
2750707,37011,13,1
130234,24852,1,1
1549265,28204,12,0
2559031,22935,11,1
2338950,24497,11,1
1688206,40706,11,0
1043517,22935,4,1
2819274,15579,8,0
311454,30440,33,0
2589282,26183,28,0
3340421,22963,15,0
3077487,5652,12,0
3007598,41594,7,1
1205065,38583,7,1
3326112,13176,1,1
766339,45149,1,1
698892,41588,12,0
892808,14161,9,0
1639226,24852,1,1
1117949,31869,9,1
861097,23909,11,1
1416444,41950,7,0
2838994,4562,19,1
667116,27142,14,1
684648,5578,9,0
623929,1775,2,1
288544,47209,4,1
372742,3634,3,1
485583,25340,9,1
2492798,48450,28,0
1460925,7786,4,0
959046,44910,1,1
1236836,22035,2,1
2612364,26165,13,1
285778,20577,2,0
670851,46654,9,0
1191066,43352,4,1
330662,22170,12,0
2502757,3318,8,1
2998518,25072,4,0
1150768,633,3,0
529735,47804,6,1
1412462,33198,1,1
2796710,47626,9,1
2596427,27640,6,1
258001,7644,11,0
2676868,41588,10,1
302682,35921,7,0
963085,12174,12,1
1356177,36865,32,1
2584075,24852,1,1
1501847,24242,16,0
214971,16185,4,1
407138,21903,3,1
1064124,42356,8,1
2873290,14687,5,0
914308,30230,3,1
2530643,14183,4,0
2386613,10895,5,1
2481148,22963,15,0
3414995,40706,11,1
1768811,19613,5,0
3106064,43961,18,0
1177699,18987,4,0
3321289,16759,20,0
517755,26629,6,0
2767282,16145,6,0
1165654,16363,16,1
2726080,37524,8,0
525341,17924,4,1
2978219,10603,12,1
561055,1890,7,1
2706096,8518,12,0
682635,19057,10,1
1041515,26209,3,1
2025018,22935,4,0
2556102,21163,3,1
1109102,7559,10,1
152738,29127,4,0
3206798,43262,8,0
2275104,14355,5,0
1006713,196,1,1
1830998,24830,20,1
1161260,9644,1,1
2495547,1940,6,1
2117032,36538,4,0
1427760,45543,17,0
760021,47672,1,0
2338114,43426,19,0
2152543,24852,1,1
2414490,432,5,1
1275110,49235,4,0
1339091,38400,4,0
432897,17008,4,1
1141931,36685,5,0
3071196,5258,2,0
1844908,5825,13,0
2172678,46494,21,0
619207,33401,10,1
710241,10089,2,1
3340289,32689,6,1
1284737,22990,18,1
2704971,21295,3,1
902138,27966,2,1
791801,24239,5,1
795565,26940,7,1
3065082,12916,15,0
433723,25533,11,1
101536,34126,17,0
1709174,39921,1,1
1400006,23220,9,0
2830110,16283,3,1
251148,31777,4,0
1545069,13858,4,0
1719806,20520,8,1
2326302,30191,7,1
2715302,27681,8,1
2582689,9829,3,1
1544392,16609,1,0
334151,37307,8,0
841789,28021,28,0
3003527,33120,4,1
2856642,32864,3,1
1015219,48848,11,1
2802598,16797,4,1
773174,47877,9,1
1955481,10070,2,0
1244012,38383,12,1
221421,14467,3,1
1883209,22034,4,0
222428,24964,3,1
1789420,36746,4,1
1251068,14947,3,1
889738,11068,9,0
2930902,4487,4,0
1334939,23495,13,0
1554294,39332,10,1
935494,28597,17,1
2219439,21462,17,1
3411480,44303,17,0
1396334,43982,7,0
1255275,30776,10,0
1463249,15842,13,0
2908892,13133,8,1
1792911,5450,9,0
1910361,31066,7,0
1811276,7916,1,1
2353233,39877,8,1
204706,8424,7,0
1738696,47626,5,1
1669521,38035,8,0
2079418,17997,11,1
148310,43713,7,1
2146418,38928,1,1
2147324,33198,10,1
2535401,29648,8,1
1789804,10371,3,1
2035087,40199,2,1
1845470,365,6,0
2537295,24118,3,0
3386101,26397,6,1
3354757,29103,21,0
1719323,23909,11,1
74881,7936,26,0
1396334,12524,16,0
3251485,34126,6,0
3061169,16154,12,1
1870906,13380,12,1
2374794,30716,11,0
2634088,37147,4,0
2683684,47209,7,1
2731035,21137,6,1
542062,17794,21,0
3009471,16363,21,0
1343497,29662,4,0
1050378,22556,10,1
996929,19894,28,0
227411,1545,9,0
3291286,6873,5,1
2729759,47766,4,1
2457663,12564,18,1
1850260,43352,7,0
1517292,35223,2,0
1871322,24184,12,0
2670312,20734,2,0
1209617,28238,5,0
1751134,26604,21,0
745501,19048,15,0
2269370,18531,2,1
1604289,1452,5,1
1238193,32303,3,1
363415,49060,3,0
1123147,23815,6,0
2827281,28204,2,1
2017491,33330,19,0
1122273,18026,13,1
2925279,22935,2,1
2983138,39475,1,0
2256589,45051,3,1
2676425,45082,6,1
2378673,17279,10,1
3324898,42701,5,1
926338,36070,7,0
2123178,24177,1,1
2361804,38739,4,1
87493,5328,13,0
1668845,12376,6,1
216260,47475,8,1
1043321,39928,10,1
1208870,16508,13,0
1863086,9387,3,1
3014762,11005,3,1
1056005,44245,6,1
2188545,8239,18,0
696377,28934,21,0
1471913,43073,3,0
796340,47759,1,1
3350244,18288,4,1
3176927,2113,1,1
3153466,4605,8,0
1935756,28204,13,1
2488599,4853,7,0
1773153,24489,2,1
674630,34356,9,0
408951,18811,13,1
2420073,46823,13,1
1897156,11046,1,1
2865125,46667,1,1
1385346,8518,8,1
392872,47788,2,0
1033639,23644,4,1
2540873,12576,9,1
3195876,44987,11,0
2256629,13997,4,1
3133593,49683,4,0
248425,30353,4,1
2140634,32768,28,1
2797182,23288,1,1
3277728,26800,2,0
2051521,32538,1,1
2478964,35395,8,0
2266985,28946,1,0
806705,44680,5,0
2103056,38289,10,0
1521738,18418,2,1
1734464,33852,2,0
1261929,12900,9,0
547323,2876,3,0
812425,41290,6,0
690399,5764,37,1
505132,44142,11,0
2132729,10912,10,1
3402779,10551,12,0
892913,4605,4,1
1066013,26152,1,1
2256719,1440,11,0
1116002,39758,3,1
918861,2825,1,1
2849664,2002,2,0
3082183,17431,5,0
69822,38129,23,0
2022893,39812,28,1
3186888,36735,39,1
3243178,43504,1,0
612324,47766,4,0
519537,16589,5,1
2690412,4656,13,1
2353969,17902,17,0
3033769,17794,5,0
1148785,39275,4,1
2295350,11520,1,1
2782166,17191,4,0
2683693,37594,3,1
1528746,29370,12,0
545696,42139,43,0
2174293,21616,4,1
2735969,19019,17,1
3362090,47912,9,0
2033637,49634,1,1
534364,9006,11,1
2652126,8460,6,1
438958,40055,2,0
3176733,10673,1,0
2036155,17794,22,1
2341130,17360,7,1
430504,26283,20,1
3048344,8277,10,1
466469,16478,9,1
2731086,39097,6,0
1468730,27451,4,1
113546,9339,4,0
141104,44368,13,1
2348014,21137,11,1
1773467,22504,11,0
2221236,27741,7,1
2951539,33120,19,0
1730475,36606,15,1
2017673,47862,5,1
734395,35948,2,1
2574948,42796,14,0
2536004,40174,3,1
1177491,30122,19,0
2528733,44008,1,1
732194,41259,10,1
2816387,23165,11,1
2055346,31840,3,0
238466,24506,13,0
3405874,26620,6,0
2909349,26790,3,1
443997,30450,5,0
738880,429,7,0
2960183,42828,16,1
3337785,16305,12,0
803269,44008,1,1
1015219,47209,6,1
2489413,19057,21,0
3033602,34514,4,0
51156,15374,7,1
2391376,13176,1,1
3406484,45066,4,1
181058,4142,1,1
2665986,43967,36,0
1430532,10712,39,0
1513488,41621,6,0
3392539,48220,2,1
3036125,47409,19,0
2029559,15613,14,1
2977458,30106,1,1
2696381,25640,1,1
2429743,17429,2,1
1575938,45066,15,0
2901593,7952,23,0
3019807,30219,10,1
848227,8638,10,1
3377581,41806,8,1
2476009,21137,19,1
945455,27966,4,0
1284609,36023,17,1
271035,10106,3,0
3001027,25495,7,0
467231,31766,3,1
1744041,30391,8,0
331797,47888,9,1
842489,8955,11,0
240908,46979,9,1
1968947,7837,5,1
1399729,43904,17,1
1876558,39475,4,1
1753262,10620,5,0
1741189,20378,6,1
3359852,17948,14,0
2987782,25837,15,0
2632503,28529,6,0
2096433,16797,17,1
12723,27344,20,1
3115193,15399,2,1
2712781,24382,20,0
1235065,46175,10,1
1223713,46979,7,1
1759224,5618,8,1
2632390,13451,31,0
1211933,44570,10,0
151039,11352,4,1
1905159,26925,19,0
526213,8021,2,0
145494,36258,5,1
2494621,13575,2,1
225964,45645,11,0
1056259,39249,5,0
3303524,4605,1,1
2939836,19348,5,0
1388945,7559,10,0
529099,17191,6,1
1126671,48056,4,1
665673,10603,10,1
608819,21903,33,1
2691618,7948,14,1
1469246,11123,8,1
133680,12597,4,1
1529189,4294,2,0
3152189,37040,1,0
2618032,5450,6,0
2882522,43789,9,1
3215837,25952,2,0
339577,39464,6,0
760563,42460,4,1
851451,15937,6,0
3284556,29752,4,1
2926119,7628,18,0
2663702,20114,5,1
1060650,20114,1,1
416109,42495,15,1
1899799,24964,5,1
280429,5428,57,1
3075937,21137,9,1
646847,24852,1,1
219355,11869,17,1
2679593,37065,7,1
2072216,26790,3,1
1754662,38739,2,1
2208880,13984,7,0
3336905,32740,10,1
1226445,13424,2,0
1374208,20754,8,0
2463574,32133,12,1
3196741,16797,8,1
1360042,20590,2,0
2125442,39922,2,1
887422,2668,5,0
199941,41680,1,0
196684,21784,29,1
2949190,13212,25,0
498746,30450,2,1
2291837,13065,7,1
2383529,15576,4,1
425686,41544,18,1
2772625,10585,22,0
1450107,26604,17,0
745853,44883,24,0
1745001,26882,15,0
1805065,13176,6,1
1992426,19661,20,1
2534421,13838,3,0
3055102,42508,1,0
89953,6340,5,1
803077,13525,10,1
1161938,13280,9,1
1015868,31394,11,1
2720089,19125,11,0
2200467,33452,3,1
2725713,1398,1,0
3394124,38656,6,1
1382934,44570,3,1
1412592,12919,1,1
1003261,33000,12,0
326267,18234,9,1
1301522,7815,7,1
133823,7503,18,1
2425121,31893,8,0
1238015,10070,5,1
1135081,28511,10,1
2163832,46147,18,1
737118,13976,8,1
1610411,48679,27,1
3200602,3990,1,1
2941656,31267,13,0
2195700,28373,14,1
3145667,18594,3,1
3087864,17600,3,1
328153,46522,12,1
2377676,27510,16,0
2403464,24231,5,0
2763864,4210,4,1
1146407,14901,8,1
2922867,34987,8,0
1158817,38739,3,1
2140818,13819,17,1
1371254,24142,5,0
1357930,35193,5,1
1644627,37646,2,1
1907706,31964,1,1
1924868,21139,3,1
2570675,4639,1,1
3247463,24019,13,0
2400302,13702,3,1
2453245,7948,16,1
3037856,22935,21,1
3369796,31404,7,1
2009609,28985,2,1
2334105,13176,2,1
1033902,1247,11,1
876572,43961,13,1
256845,32398,3,1
1473778,34748,14,1
2739772,4921,15,0
2526516,39117,13,1
2406990,17706,13,1
2928792,26497,11,1
316560,19057,10,1
3250288,41950,11,0
355180,41844,2,1
1496947,31040,8,1
3282560,46575,11,0
2699027,38267,14,1
1720466,38548,4,0
2116264,26283,8,0
2363704,19048,1,1
291422,16144,7,1
2072923,18726,7,0
565913,3389,22,0
2801652,31075,6,0
3390565,46906,2,1
2584612,17872,8,0
1603045,21338,7,1
465414,4605,37,0
1846222,25890,21,1
224043,20082,2,1
1457054,30700,12,1
1517828,36144,20,0
443840,21759,14,0
2497404,10326,1,1
452913,29370,5,1
2389084,12456,13,0
2091794,8518,5,1
327099,47163,2,1
1665582,34321,4,0
3090157,34220,1,1
1955923,23288,1,0
1811250,26032,1,1
1052772,28465,10,1
3266409,36431,7,0
71719,40287,3,1
2201167,5818,7,0
1802478,44632,8,1
2410227,5959,30,0
2301382,24217,20,1
1682211,18198,4,0
1996388,40706,2,1
3019468,22993,5,1
2712575,24035,16,1
1499630,5876,7,1
2886864,141,15,1
1798618,47209,4,1
1513226,34824,14,0
1960458,39984,1,1
1280731,27156,15,1
1956121,40232,7,1
1701460,27845,7,1
2212598,17630,17,1
411041,37886,5,0
1686407,15134,1,0
386980,47185,6,0
2305630,27845,12,1
2021391,17794,9,1
48476,17154,2,1
950090,49053,11,1
1159041,16759,36,0
1812893,8670,12,0
1057270,35112,5,1
743906,29603,7,0
2866636,44075,2,1
2741901,24954,5,1
356871,47348,6,0
1404714,20904,2,1
3282348,29091,5,1
2442890,48679,21,0
3318330,38563,8,0
1756609,26839,8,0
2794399,2078,2,1
1791550,23909,5,1
828602,46434,4,0
3067908,46692,11,0
2319144,5373,9,0
1570454,11777,9,1
370558,16696,4,1
2159873,39275,7,1
3250288,41259,21,1
924969,31564,9,1
182688,47144,14,1
2128296,18943,5,0
3326305,45800,7,0
2235210,20842,5,1
1314596,39200,24,0
2966572,24009,4,0
1798792,13176,5,1
954245,26209,1,1
1241616,41278,9,0
34546,42719,1,0
1358331,31596,5,1
678298,21616,10,1
492841,7358,1,0
631937,44987,13,0
1918070,7781,10,0
1180983,17794,7,1
2926297,21417,13,1
520245,5876,17,1
1306526,43154,8,1
563556,47376,5,1
541529,10644,2,0
462373,12916,9,1
3413231,40214,2,0
1195759,6789,13,0
621722,26604,6,0
2712684,24852,3,1
1532546,22507,3,0
1347833,18070,15,1
3252915,35939,7,1
3212242,48364,12,1
1563915,13636,13,0
1370228,35989,6,1
2543110,1216,4,1
1062996,21019,13,1
1051449,17600,6,1
1172033,8654,14,0
1066794,39619,14,0
2845086,27845,3,0
1270535,37646,5,1
716480,23909,11,0
3394475,18891,7,0
3118509,31808,5,1
1001315,48697,13,1
2512364,31020,3,1
528665,18523,1,0
2913388,2091,6,0
2323659,45437,41,0
2423898,19445,13,0
3325538,47630,6,1
2527582,33373,2,1
1330415,42768,23,0
1711275,39275,2,1
1196596,25648,20,1
2064963,21410,8,0
1482000,7447,7,0
2272287,40174,5,1
2951193,24382,4,1
1962302,23484,9,1
1714779,13176,1,1
3388022,41665,11,1
865719,10292,5,0
1484995,13629,5,1
3052668,8224,1,1
2127497,8158,15,0
1900773,36522,19,0
151108,16521,13,1
1706702,34969,13,1
1026466,29594,20,0
1395040,20148,8,0
2272718,14378,5,1
1841877,39712,12,0
430004,26209,11,0
2870990,36159,1,1
653326,46584,5,1
2212705,44053,2,0
2468786,21050,5,0
2812968,3463,12,0
1260219,15592,3,0
1762658,25861,2,1
3134935,16882,13,1
1890644,45007,2,1
2132354,5024,15,0
665630,27626,4,1
159181,46667,9,0
112380,21137,1,1
636760,14491,11,0
450899,23753,1,1
538103,46558,3,1
3054963,19389,24,0
1165004,34126,14,1
483702,38739,1,1
1977876,17334,2,1
887177,45007,9,1
887186,20431,18,0
2865706,17341,18,0
864852,21137,18,0
1222759,34584,7,0
212317,33468,2,0
2708896,22218,3,0
2010013,48953,2,1
2930904,28849,9,1
2945586,1408,16,1
1121667,38777,9,0
3260371,44443,7,1
321117,42719,5,1
1213909,48299,6,0
1605307,13176,7,1
2093233,32784,12,1
2059517,28384,8,1
2864955,25466,8,1
2022064,23288,1,1
1568422,2519,11,1
3191028,4306,20,1
2589502,16290,5,1
755195,37646,5,0
2772173,32465,8,0
1449699,9076,1,1
1495592,4853,4,1
2249375,13966,15,1
2214993,37141,7,1
285749,1940,3,1
745853,5876,19,0
1588499,49235,13,1
1847590,35547,4,0
3138859,4966,6,0
71719,28016,7,0
780388,22312,5,1
2151667,37067,4,1
2201371,12456,2,1
1719100,47209,5,0
12950,34584,1,0
3323461,8226,4,0
1609267,13447,4,1
1482316,33095,7,1
1027149,17053,10,0
1104089,46654,4,1
1469221,43961,1,0
904449,47766,19,0
3312681,3717,19,1
498341,26030,5,0
2468786,47541,40,0
2194519,40198,11,1
1145098,5496,7,0
2845255,9597,5,0
1338547,2452,11,1
3262529,28453,11,1
1571045,26369,6,0
646544,41213,16,1
2957654,4313,3,1
2744819,47766,10,0
2407498,19653,29,1
2240415,10755,16,0
1886601,38689,7,1
2018253,10121,3,1
2596566,13176,11,1
3041808,44475,2,0
1131774,23734,4,1
424027,14897,15,1
1399755,21497,8,1
80489,32655,18,1
910875,46505,14,0
2513787,8670,6,1
2292986,21011,7,0
3154200,25146,5,1
169023,33198,3,1
3413065,27105,4,0
52387,9721,23,0
1570490,10957,5,1
277284,48642,2,1
3415293,38444,18,1
1925489,29987,5,0
507072,16848,2,1
2044943,23516,25,1
849359,19766,6,1
2828278,2923,4,1
624508,39545,20,0
2480834,27845,1,1
2189737,14874,2,1
2825933,38812,3,0
2283225,22170,12,1
395731,12341,6,1
1779144,17789,12,1
1049221,23296,3,0
2950696,4577,5,0
1347118,19451,8,0
2037729,23005,1,1
1499337,24832,29,0
494538,24852,4,1
3185449,36792,8,0
2837065,7405,8,1
1133275,24706,6,1
97247,31717,10,1
3225017,21903,1,1
776919,21903,3,1
358742,22825,2,1
926224,35535,10,1
693149,14536,5,1
480166,34128,8,0
1640668,42265,6,0
1166720,44283,10,1
956377,22744,4,1
2363226,18381,27,0
1943509,1729,2,1
2278169,48476,3,1
1728833,43726,5,1
3104870,26480,4,0
1516469,10558,11,1
3413231,3560,8,0
1813522,21137,6,0
14963,21376,10,0
1319132,25199,1,1
3122437,46087,4,0
2157373,24829,3,1
1451980,5782,3,1
1286055,27966,6,1
3083145,40604,7,1
3271509,27845,4,1
484152,28031,29,1
1112160,21614,8,0
1933495,25695,2,1
2109994,31869,15,1
440053,37646,18,1
610035,45646,14,0
1699455,37687,10,1
341238,33443,54,0
24838,44980,2,1
328931,33630,3,0
1505292,432,5,1
1568422,4174,9,0
646611,22935,3,1
3235908,47766,3,1
1865501,35633,6,1
852392,36550,4,1
323316,31634,15,1
779615,27964,5,0
3304348,48034,5,1
1833778,28928,38,0
2044254,18465,9,1
1402703,5077,12,1
3121394,45007,2,0
2479852,48364,8,1
1395187,26914,1,1
420878,19539,5,1
3063181,12060,13,1
2967247,22293,13,1
2509423,21903,8,1
1529662,1819,4,1
2643636,25146,1,0
1278257,43262,12,0
1978289,39216,8,0
2181496,2808,3,0
1038498,46522,8,0
2253819,21938,21,1
56308,33120,11,0
2040753,5112,8,1
23978,12785,1,1
969584,34969,6,1
18381,37103,6,0
703749,36321,1,1
2976656,22827,1,1
1306545,35749,4,0
440406,40969,14,1
2136707,5785,1,1
3075405,42731,8,1
20755,33407,21,0
17779,44449,17,1
257986,42697,24,1
1773467,6615,4,0
2095488,21903,3,0
1590450,48204,46,0
2855357,16456,15,1
3177978,6150,17,0
2682845,20660,17,1
1713497,36865,1,1
2390099,45948,3,1
1349764,39877,5,0
3218462,15261,1,0
1485259,21903,1,1
2398919,40825,4,0
2677504,14187,10,0
3248528,24852,6,1
2809955,1999,25,1
844708,38984,19,0
2313763,11182,6,1
1035158,39185,3,1
2674278,29871,10,0
704924,5590,8,0
874626,13176,1,0
3095403,41238,4,0
657316,21903,10,1
2951949,29370,3,1
175622,11520,5,1
1473766,29447,1,1
2469017,19384,6,0
3269779,41593,6,1
332686,25043,33,1
181334,340,2,0
1099294,23645,8,1
144858,33198,1,1
3064401,28842,5,1
1382245,12955,26,1
967462,9839,4,1
325332,6194,16,1
3294357,18963,22,0
2183557,45007,3,1
1429685,12087,3,0
2449883,9411,9,1
3230123,35600,8,1
2265689,24184,5,1
2675170,37067,9,0
608819,32303,38,0
830570,12481,4,0
2041912,24009,12,1
710673,35577,1,0
1842547,24852,1,1
1507172,19816,2,1
264823,21137,2,1
89631,13176,3,1
3065424,17600,3,1
2780550,41950,8,1
2038212,7781,9,1
782762,22935,16,1
2768579,42728,13,0
3114563,43352,14,1
1339286,10504,7,1
1742121,18988,30,0
2831458,43154,6,1
25866,40997,1,0
